ลำดับ,จังหวัดภูมิลำเนา,จังหวัดสถานที่ติดต่อได้,จังหวัดสถานที่ทำงาน,สถานะใบอนุญาต
26061,ภูเก็ต,สงขลา,สงขลา,ปกติ
26062,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
26063,สงขลา,สงขลา,ภูเก็ต,ปกติ
26064,นนทบุรี,นนทบุรี,กรุงเทพมหานคร,ปกติ
26065,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
26066,ชุมพร,ชุมพร,ชุมพร,ปกติ
26067,ชลบุรี,ชลบุรี,กรุงเทพมหานคร,ปกติ
26068,สงขลา,สงขลา,สงขลา,ปกติ
26069,ตรัง,ตรัง,ตรัง,ปกติ
26070,สงขลา,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
26071,สุราษฎร์ธานี,สุราษฎร์ธานี,สุราษฎร์ธานี,ปกติ
26072,นครศรีธรรมราช,นครศรีธรรมราช,นครศรีธรรมราช,ปกติ
26073,กระบี่,กระบี่,กระบี่,ปกติ
26074,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
26075,กาฬสินธุ์,กาฬสินธุ์,กาฬสินธุ์,ปกติ
26076,สุรินทร์,สุรินทร์,สุรินทร์,ปกติ
26077,อุดรธานี,อุดรธานี,อุดรธานี,ปกติ
26078,ชลบุรี,ชลบุรี,ชลบุรี,ปกติ
26079,มหาสารคาม,มหาสารคาม,มหาสารคาม,ปกติ
26080,ขอนแก่น,ขอนแก่น,ขอนแก่น,ปกติ
26081,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
26082,จันทบุรี,จันทบุรี,จันทบุรี,ปกติ
26083,สกลนคร,สกลนคร,สกลนคร,ปกติ
26084,ลำพูน,ลำพูน,ปราจีนบุรี,ปกติ
26085,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
26086,สุโขทัย,สุโขทัย,สุโขทัย,ปกติ
26087,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
26088,สุโขทัย,สุโขทัย,สุโขทัย,ปกติ
26089,มหาสารคาม,มหาสารคาม,ขอนแก่น,ปกติ
26090,แพร่,แพร่,แพร่,ปกติ
26091,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
26092,สุโขทัย,สุโขทัย,สุโขทัย,ปกติ
26093,ลพบุรี,ลพบุรี,ลพบุรี,ปกติ
26094,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
26095,สุรินทร์,สุรินทร์,บุรีรัมย์,ปกติ
26096,พิษณุโลก,พิษณุโลก,พิษณุโลก,ปกติ
26097,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
26098,ร้อยเอ็ด,ร้อยเอ็ด,ร้อยเอ็ด,ปกติ
26099,นครพนม,อุดรธานี,อุดรธานี,ปกติ
26100,หนองคาย,หนองคาย,ขอนแก่น,ปกติ
26101,ร้อยเอ็ด,ร้อยเอ็ด,ร้อยเอ็ด,ปกติ
26102,อุดรธานี,อุดรธานี,สกลนคร,ปกติ
26103,ลำพูน,ลำพูน,เชียงใหม่,ปกติ
26104,ชัยนาท,ชัยนาท,ลพบุรี,ปกติ
26105,กาฬสินธุ์,กาฬสินธุ์,ขอนแก่น,ปกติ
26106,เชียงราย,เชียงราย,เชียงราย,ปกติ
26107,เชียงราย,เชียงราย,เชียงราย,ปกติ
26108,ขอนแก่น,ขอนแก่น,มหาสารคาม,ปกติ
26109,สกลนคร,สกลนคร,อุดรธานี,ปกติ
26110,ร้อยเอ็ด,ร้อยเอ็ด,ร้อยเอ็ด,ปกติ
26111,ขอนแก่น,นครราชสีมา,นครราชสีมา,ปกติ
26112,นนทบุรี,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
26113,ชลบุรี,สมุทรปราการ,สมุทรปราการ,ปกติ
26114,นนทบุรี,นนทบุรี,นนทบุรี,ปกติ
26115,ปทุมธานี,ปทุมธานี,กรุงเทพมหานคร,ปกติ
26116,อุบลราชธานี,อุบลราชธานี,อุบลราชธานี,ปกติ
26117,ชลบุรี,ชลบุรี,ชลบุรี,ปกติ
26118,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
26119,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
26120,มหาสารคาม,กาฬสินธุ์,มหาสารคาม,ปกติ
26121,กาญจนบุรี,กาญจนบุรี,กาญจนบุรี,ปกติ
26122,บุรีรัมย์,บุรีรัมย์,บุรีรัมย์,ปกติ
26123,เลย,เลย,เลย,ปกติ
26124,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
26125,ลำพูน,ลำพูน,ลำพูน,ปกติ
26126,นครราชสีมา,นนทบุรี,กรุงเทพมหานคร,ปกติ
26127,สุราษฎร์ธานี,สุราษฎร์ธานี,สุราษฎร์ธานี,ปกติ
26128,ชลบุรี,ร้อยเอ็ด,,ปกติ
26129,สมุทรปราการ,สมุทรปราการ,กรุงเทพมหานคร,ปกติ
26130,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
26131,ชลบุรี,ชลบุรี,ชลบุรี,ปกติ
26132,ร้อยเอ็ด,มหาสารคาม,มหาสารคาม,ปกติ
26133,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
26134,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
